data_teste,conjunto,accuracy,f1,auc,n_pos_real,n_pos_pred,aerodromo,target,tipo,spw,mae,rmse,r2,param_max_depth,param_learning_rate,param_n_estimators,param_subsample,param_colsample_bytree,param_min_child_weight,param_gamma,param_reg_lambda,params_completos,param_verbosity,param_eval_metric,param_n_jobs,param_device,param_objective,param_tree_method,param_early_stopping_rounds,param_random_state,param_scale_pos_weight,param_max_delta_step,param_reg_alpha
2026-04-17 17:37:03,treino,0.8973,0.348,0.9789,678.0,3115.0,SBPA,wx_ts,binario,34.52,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,0.8969,0.317,0.8717,127.0,321.0,SBPA,wx_ts,binario,34.52,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,0.9173,0.2229,0.8081,265.0,713.0,SBPA,wx_ts,binario,34.52,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,0.8781,0.5502,0.961,1918.0,4610.0,SBPA,wx_ra,binario,11.56,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,0.8734,0.4821,0.8915,238.0,488.0,SBPA,wx_ra,binario,11.56,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,0.8941,0.4865,0.8576,777.0,1118.0,SBPA,wx_ra,binario,11.56,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,0.9207,0.3513,0.9737,525.0,2418.0,SBPA,wx_fg,binario,44.87,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,0.9815,0.0984,0.9829,8.0,53.0,SBPA,wx_fg,binario,44.87,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,0.9375,0.2679,0.9152,134.0,650.0,SBPA,wx_fg,binario,44.87,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,0.8136,0.163,0.9335,474.0,4888.0,SBPA,wx_sh,binario,49.81,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,0.7019,0.1366,0.7889,93.0,932.0,SBPA,wx_sh,binario,49.81,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,0.829,0.084,0.6338,257.0,1458.0,SBPA,wx_sh,binario,49.81,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,0.8981,0.5973,0.9773,1875.0,4216.0,SBPA,wx_br,binario,11.84,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,0.9555,0.25,0.8433,104.0,72.0,SBPA,wx_br,binario,11.84,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,0.9109,0.3536,0.8504,516.0,751.0,SBPA,wx_br,binario,11.84,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,0.9052,0.1446,0.9779,194.0,2476.0,SBPA,wx_dz,binario,123.14,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,0.9202,0.1856,0.9192,40.0,251.0,SBPA,wx_dz,binario,123.14,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,0.9328,0.0859,0.843,66.0,609.0,SBPA,wx_dz,binario,123.14,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,0.9113,0.0352,0.9267,44.0,2169.0,SBPA,wx_heavy,binario,546.34,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,0.8252,0.0152,0.7857,10.0,517.0,SBPA,wx_heavy,binario,546.34,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,0.9215,0.0083,0.6183,17.0,710.0,SBPA,wx_heavy,binario,546.34,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,0.8947,0.2939,0.9643,568.0,3025.0,SBPA,has_gust,binario,41.4,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,0.8889,0.1081,0.7488,54.0,316.0,SBPA,has_gust,binario,41.4,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,0.9175,0.104,0.7949,195.0,651.0,SBPA,has_gust,binario,41.4,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,,,,,,SBPA,wind_dir_deg,continuo,1.0,34.8048,51.9392,0.6485,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,,,,,,SBPA,wind_dir_deg,continuo,1.0,39.7329,60.0396,0.4124,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,,,,,,SBPA,wind_dir_deg,continuo,1.0,57.8638,77.8229,0.2122,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,,,,,,SBPA,wind_speed_kt,continuo,1.0,1.6565,2.1486,0.7442,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,,,,,,SBPA,wind_speed_kt,continuo,1.0,2.1753,2.8865,0.4946,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,,,,,,SBPA,wind_speed_kt,continuo,1.0,2.3543,3.08,0.436,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,,,,,,SBPA,vis_m,continuo,1.0,734.8168,1271.3437,0.6664,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,,,,,,SBPA,vis_m,continuo,1.0,826.4901,1523.1917,0.2569,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,,,,,,SBPA,vis_m,continuo,1.0,997.9025,1743.7043,0.3312,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,,,,,,SBPA,ceiling_ft,continuo,1.0,1460.9998,2088.896,0.6823,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,,,,,,SBPA,ceiling_ft,continuo,1.0,2122.1616,2835.9574,0.3666,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,,,,,,SBPA,ceiling_ft,continuo,1.0,2357.5266,2987.906,0.3278,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,,,,,,SBPA,max_cover_oktas,continuo,1.0,1.3005,1.7371,0.704,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,,,,,,SBPA,max_cover_oktas,continuo,1.0,1.7923,2.2476,0.4478,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,,,,,,SBPA,max_cover_oktas,continuo,1.0,1.8002,2.2629,0.4141,6,0.05,500,0.8,0.8,5,,,"{'objective': 'reg:squarederror', 'eval_metric': 'mae', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,0.9246,0.3348,0.9895,458.0,2272.0,SBCT,wx_ts,binario,51.58,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,0.911,0.1921,0.907,138.0,830.0,SBCT,wx_ts,binario,51.58,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,0.9195,0.2002,0.7368,283.0,816.0,SBCT,wx_ts,binario,51.58,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,0.834,0.4591,0.9476,1817.0,5572.0,SBCT,wx_ra,binario,12.25,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,0.8632,0.3931,0.8777,601.0,1378.0,SBCT,wx_ra,binario,12.25,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,0.8767,0.3263,0.7893,610.0,1388.0,SBCT,wx_ra,binario,12.25,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,0.9244,0.516,0.9909,972.0,2788.0,SBCT,wx_fg,binario,23.78,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,0.9215,0.3776,0.9273,299.0,808.0,SBCT,wx_fg,binario,23.78,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,0.9269,0.3339,0.9049,356.0,842.0,SBCT,wx_fg,binario,23.78,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,0.9448,0.1911,0.9938,157.0,1486.0,SBCT,wx_sh,binario,152.39,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,0.9279,0.1072,0.9349,58.0,651.0,SBCT,wx_sh,binario,152.39,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,teste,0.9252,0.1638,0.8832,156.0,821.0,SBCT,wx_sh,binario,152.39,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,treino,0.8116,0.3917,0.929,1605.0,5854.0,SBCT,wx_br,binario,14.0,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
2026-04-17 17:37:03,validacao,0.7688,0.1983,0.7424,521.0,2011.0,SBCT,wx_br,binario,14.0,,,,6,0.05,500,0.8,0.8,5,,,"{'objective': 'binary:logistic', 'eval_metric': 'auc', 'max_depth': 6, 'learning_rate': 0.05, 'n_estimators': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 5, 'tree_method': 'hist', 'device': 'cuda', 'random_state': 42, 'n_jobs': -1, 'early_stopping_rounds': 30, 'verbosity': 0}",,,,,,,,,,,
